"603"	"DERON JOHNSON"	16	1765	5941	706	1447	247	33	245	923	585	"1318"	0.244	0.313	0.42	103	22	10	772	"11"	"18"	"-8"	0.993	-68	"1"	-14.6	0
"604"	"ERNIE JOHNSON"	10	813	2619	372	697	91	36	19	256	181	"153"	0.266	0.317	0.35	82	-72	-70	315	"114"	"41"	"."	0.944	31	"S"	0.4	0
"605"	"INDIAN-BOB JOHNSON"	13	1863	6920	1239	2051	396	95	288	1283	1075	"851"	0.296	0.393	0.506	139	366	381	1418	"96"	"64"	"-10"	0.952	79	"O"	35.1	0
"606"	"BOB JOHNSON"	11	874	2307	254	628	88	11	44	230	156	"291"	0.272	0.321	0.377	95	-21	-19	269	"24"	"12"	"0"	0.968	-26	"S"	-2.6	0
"607"	"ROY JOHNSON"	10	1155	4359	717	1292	275	83	58	556	489	"380"	0.296	0.369	0.437	107	55	45	715	"135"	"80"	"."	0.938	22	"O"	0.1	0
"608"	"JIMMY JOHNSTON"	13	1377	5070	754	1493	185	75	22	410	391	"246"	0.294	0.347	0.374	100	9	8	676	"169"	"83"	"."	0.926	10	"3"	3	0
"609"	"DOC JOHNSTON"	11	1055	3774	478	992	154	68	14	381	264	"292"	0.263	0.319	0.351	88	-51	-65	457	"139"	"47"	"."	0.989	-37	"1"	-14.5	0
"610"	"JAY JOHNSTONE"	20	1748	4703	578	1254	215	38	102	531	429	"632"	0.267	0.331	0.394	103	15	14	618	"50"	"54"	"-17"	0.979	-14	"O"	-7.6	0
"611"	"CHARLEY JONES"	11	881	3687	728	1101	170	98	56	219	237	"124"	0.299	0.347	0.443	152	208	212	589	"19"	"."	"."	0.882	51	"O"	21.4	0
"612"	"CLEON JONES"	13	1213	4263	565	1196	183	33	93	524	360	"702"	0.281	0.342	0.404	111	53	57	589	"91"	"48"	"-2"	0.978	-17	"O"	-2.1	0
"613"	"DAVY JONES"	14	1089	3772	643	1020	98	40	9	289	478	"16"	0.27	0.356	0.325	103	39	34	526	"207"	"."	"."	0.962	18	"O"	0.6	0
"614"	"FIELDER JONES"	15	1788	6747	1180	1920	206	75	21	631	817	"15"	0.285	0.368	0.347	112	120	142	1059	"359"	"."	"."	0.964	24	"O"	5.6	0
"615"	"MACK JONES"	10	1002	3091	485	778	132	31	133	415	383	"756"	0.252	0.349	0.444	120	87	87	492	"65"	"40"	"-5"	0.976	-56	"O"	-1.6	0
"616"	"RUPPERT JONES"	12	1331	4415	643	1103	215	38	147	579	534	"817"	0.25	0.332	0.416	106	27	37	614	"143"	"84"	"-8"	0.986	34	"O"	2.2	0
"617"	"WILLIE JONES"	15	1691	5826	786	1502	252	33	190	812	755	"541"	0.258	0.345	0.41	102	10	20	845	"40"	"17"	"."	0.963	-55	"3"	-4.8	0
"618"	"EDDIE JOOST"	17	1574	5606	874	1339	238	35	134	601	1043	"827"	0.239	0.361	0.366	99	25	19	842	"61"	"31"	"."	0.958	-20	"S"	8.3	0
"619"	"BUCK JORDAN"	10	811	2980	396	890	153	35	17	281	182	"109"	0.299	0.34	0.391	106	-6	18	397	"20"	"0"	"."	0.99	-12	"1"	-5.7	0
"620"	"ART JORGENS"	11	307	738	79	176	31	5	4	89	85	"73"	0.238	0.317	0.31	66	-41	-35	78	"3"	"3"	"-1"	0.978	18	"C"	-0.6	0
"621"	"MIKE JORGENSEN"	17	1633	3421	429	833	132	13	95	426	532	"589"	0.243	0.349	0.373	100	19	12	470	"58"	"44"	"-9"	0.994	36	"1"	-1.8	0
"622"	"VON JOSHUA"	10	822	2234	277	610	87	31	30	184	108	"338"	0.273	0.307	0.38	91	-33	-33	250	"55"	"40"	"-8"	0.975	-2	"O"	-6.6	0
"623"	"JOE JUDGE"	20	2171	7898	1184	2352	433	159	71	1034	965	"478"	0.298	0.378	0.42	115	157	179	1304	"213"	"92"	"."	0.993	13	"1"	5.8	0
"624"	"BILLY JURGES"	17	1816	6253	721	1613	245	55	43	656	568	"530"	0.258	0.325	0.335	82	-140	-147	686	"36"	"."	"."	0.964	140	"S"	10.6	0
"625"	"MIKE KAHOE"	11	410	1309	103	278	43	14	4	105	39	"0"	0.212	0.237	0.276	52	-83	-78	98	"21"	"."	"."	0.968	17	"C"	-2.3	0
"626"	"AL KALINE"	22	2834	10116	1622	3007	498	75	399	1583	1277	"1020"	0.297	0.379	0.48	134	513	481	1846	"137"	"65"	"2"	0.986	103	"O"	46.4	1
"627"	"WILLIE KAMM"	13	1693	5851	802	1643	348	85	29	826	824	"405"	0.281	0.372	0.384	97	-12	-7	881	"125"	"83"	"-12"	0.967	65	"3"	13.8	0
"628"	"EDDIE KASKO"	10	1077	3546	411	935	146	13	22	261	265	"353"	0.264	0.318	0.331	76	-108	-113	370	"31"	"31"	"-9"	0.971	-9	"S"	-8.6	0
"629"	"WILLIE KEELER"	19	2123	8591	1719	2932	241	145	33	810	524	"36"	0.341	0.387	0.415	126	345	300	1685	"495"	"."	"."	0.96	-30	"O"	11.5	1
"630"	"JIM KEENAN"	10	523	1873	254	452	61	36	22	152	177	"111"	0.241	0.314	0.348	101	7	3	229	"41"	"."	"."	0.935	14	"C"	4	0
"631"	"GEORGE KELL"	15	1795	6702	881	2054	385	50	78	870	621	"287"	0.306	0.368	0.414	111	118	106	1038	"51"	"36"	"-6"	0.969	-29	"3"	6.4	2
"632"	"MICK KELLEHER"	11	622	1081	108	230	32	6	0	65	74	"133"	0.213	0.268	0.253	43	-77	-86	72	"9"	"10"	"-3"	0.976	128	"S"	6.5	0
"633"	"CHARLIE KELLER"	13	1170	3790	725	1085	166	72	189	760	784	"499"	0.286	0.41	0.518	152	287	291	883	"45"	"23"	"-0"	0.98	-4	"O"	23.3	0
"634"	"JOE KELLEY"	17	1853	7006	1421	2220	358	194	65	1194	911	"163"	0.317	0.401	0.451	133	382	340	1533	"443"	"."	"."	0.955	20	"O"	21.9	2
"635"	"GEORGE KELLY"	16	1622	5993	819	1778	337	76	148	1020	386	"694"	0.297	0.342	0.452	110	53	68	918	"65"	"43"	"."	0.992	51	"1"	2.5	2
"636"	"PAT KELLY"	15	1385	4338	620	1147	189	35	76	418	588	"768"	0.264	0.356	0.377	107	54	54	604	"250"	"118"	"4"	0.978	-15	"O"	0	0
"637"	"KING KELLY"	16	1455	5894	1357	1813	359	102	69	950	549	"417"	0.308	0.368	0.438	137	321	268	1135	"368"	"."	"."	0.82	1	"O"	27	2
"638"	"KEN KELTNER"	13	1526	5683	737	1570	308	69	163	852	514	"480"	0.276	0.338	0.441	113	46	74	843	"39"	"33"	"-8"	0.965	36	"3"	11.4	0
"639"	"STEVE KEMP"	11	1168	4058	581	1128	179	25	130	634	576	"605"	0.278	0.37	0.431	119	126	118	658	"39"	"24"	"-3"	0.982	10	"O"	8.7	0
"640"	"FRED KENDALL"	12	877	2576	170	603	86	11	31	244	189	"240"	0.234	0.288	0.312	72	-114	-96	225	"5"	"5"	"-2"	0.987	-71	"C"	-14.9	0
"641"	"JOHN KENNEDY"	12	856	2110	237	475	77	17	32	185	142	"461"	0.225	0.282	0.323	70	-84	-85	193	"14"	"10"	"-2"	0.953	26	"3"	-4.1	0
"642"	"BOB KENNEDY"	16	1483	4624	514	1176	196	41	63	514	364	"443"	0.254	0.31	0.355	80	-153	-139	495	"45"	"50"	"-17"	0.978	-55	"O"	-23.6	0
"643"	"TERRY KENNEDY"	14	1491	4979	474	1313	244	12	113	628	365	"855"	0.264	0.316	0.386	97	-47	-31	588	"6"	"15"	"-7"	0.985	-99	"C"	-7.3	0
"644"	"MARTY KEOUGH"	11	841	1796	256	434	71	23	43	176	164	"318"	0.242	0.311	0.379	86	-31	-36	220	"26"	"19"	"-4"	0.984	-3	"O"	-7	0
"645"	"DON KESSINGER"	16	2078	7651	899	1931	254	80	14	527	684	"759"	0.252	0.316	0.312	72	-225	-283	769	"100"	"85"	"-21"	0.966	61	"S"	-2.4	0
"646"	"HARMON KILLEBREW"	22	2435	8147	1283	2086	290	24	573	1584	1559	"1699"	0.256	0.379	0.509	142	532	500	1609	"19"	"18"	"-5"	0.992	-123	"1"	28.7	1
"647"	"BILL KILLEFER"	13	1035	3150	237	751	86	21	4	240	113	"126"	0.238	0.273	0.283	63	-141	-150	255	"39"	"8"	"."	0.976	137	"C"	6.9	0
"648"	"RALPH KINER"	10	1472	5205	971	1451	216	39	369	1015	1011	"749"	0.279	0.398	0.548	148	391	373	1201	"22"	"2"	"."	0.974	-2	"O"	29.9	1
"649"	"JIM KING"	11	1125	2918	374	699	112	19	117	401	363	"401"	0.24	0.328	0.411	104	11	15	406	"23"	"8"	"2"	0.984	13	"O"	-0.7	0
"650"	"DAVE KINGMAN"	16	1941	6677	901	1575	240	25	442	1210	608	"1816"	0.236	0.305	0.478	115	91	100	955	"85"	"49"	"-4"	0.957	-34	"O"	0.4	0
"651"	"TOM KINSLOW"	10	380	1414	186	376	40	29	12	222	67	"92"	0.266	0.301	0.361	83	-42	-37	168	"18"	"."	"."	0.923	-7	"C"	-1	0
"652"	"ED KIRKPATRICK"	16	1311	3467	411	824	143	18	85	424	456	"518"	0.238	0.33	0.363	97	-13	-11	424	"34"	"39"	"-13"	0.989	-30	"O"	-7.8	0
"653"	"RON KITTLE"	10	843	2708	356	648	100	3	176	460	236	"744"	0.239	0.309	0.473	110	35	28	392	"16"	"16"	"-5"	0.974	-17	"O"	-0.8	0
"654"	"MALACHI KITTRIDGE"	16	1215	4027	375	882	108	31	17	390	314	"166"	0.219	0.277	0.274	57	-220	-231	350	"64"	"."	"."	0.961	49	"C"	-6.3	0
"655"	"BILLY KLAUS"	11	821	2513	357	626	106	15	40	250	331	"285"	0.249	0.337	0.351	82	-45	-62	320	"14"	"7"	"0"	0.955	-24	"S"	-5	0
"656"	"CHUCK KLEIN"	17	1753	6486	1168	2076	398	74	300	1201	601	"521"	0.32	0.379	0.543	135	375	330	1378	"79"	"."	"."	0.962	16	"O"	24.6	2
"657"	"LOU KLIMCHOCK"	12	318	669	64	155	21	3	13	69	31	"71"	0.232	0.267	0.33	63	-33	-35	63	"0"	"1"	"-1"	0.906	-30	"3"	-6.7	0
"658"	"JOHNNY KLING"	13	1260	4241	474	1151	181	61	20	513	281	"114"	0.271	0.318	0.357	100	-4	-10	540	"123"	"."	"."	0.971	4	"C"	11.9	0
"659"	"TED KLUSZEWSKI"	15	1718	5929	848	1766	290	29	279	1028	492	"365"	0.298	0.354	0.498	122	190	175	1036	"20"	"10"	"."	0.993	-82	"1"	2.4	0
"660"	"OTTO KNABE"	11	1278	4469	572	1103	178	48	8	365	485	"191"	0.247	0.325	0.313	86	-56	-73	529	"143"	"."	"."	0.957	64	"2"	-2.3	0
"661"	"BILL KNICKERBOCKER"	10	907	3418	423	943	198	27	28	368	244	"238"	0.276	0.326	0.374	79	-107	-110	413	"25"	"46"	"-20"	0.955	-42	"S"	-11.1	0
"662"	"RAY KNIGHT"	13	1495	4829	490	1311	266	27	84	595	343	"579"	0.271	0.325	0.39	99	-26	-10	579	"14"	"25"	"-11"	0.957	-67	"3"	-12.8	0
"663"	"MARK KOENIG"	12	1162	4271	572	1190	195	49	28	443	222	"190"	0.279	0.316	0.367	81	-135	-125	495	"31"	"14"	"."	0.927	-50	"S"	-8	0
"664"	"DON KOLLOWAY"	12	1079	3993	466	1081	180	30	29	393	189	"251"	0.271	0.305	0.353	80	-128	-122	413	"76"	"54"	"-10"	0.964	-13	"2"	-11.6	0
"665"	"ED KONETCHY"	15	2085	7649	972	2150	344	181	75	992	689	"545"	0.281	0.346	0.403	123	187	207	1161	"255"	"5"	"."	0.99	59	"1"	23.4	0
"666"	"LARRY KOPF"	10	853	3010	349	750	84	30	5	266	242	"214"	0.249	0.312	0.302	78	-91	-78	295	"72"	"48"	"."	0.928	-122	"S"	-17.2	0
"667"	"ANDY KOSCO"	10	658	1963	204	464	75	8	73	267	99	"350"	0.236	0.275	0.394	92	-34	-28	197	"5"	"8"	"-3"	0.979	-15	"O"	-7.7	0
"668"	"ED KRANEPOOL"	18	1853	5436	536	1418	225	25	118	614	454	"581"	0.261	0.319	0.377	97	-36	-22	638	"15"	"27"	"-12"	0.994	7	"1"	-12.7	0
"669"	"MIKE KREEVICH"	12	1241	4676	676	1321	221	75	45	514	446	"339"	0.283	0.346	0.391	92	-43	-54	651	"115"	"53"	"."	0.982	46	"O"	-6.1	0
"670"	"RED KRESS"	14	1391	5087	691	1454	298	58	89	799	474	"453"	0.286	0.347	0.42	96	-32	-35	742	"47"	"56"	"."	0.944	-16	"S"	-0.4	0
"671"	"TED KUBIAK"	10	977	2447	238	565	61	21	13	202	271	"272"	0.231	0.309	0.289	73	-91	-81	219	"13"	"22"	"-9"	0.981	-39	"2"	-8.4	0
"672"	"BILL KUEHNE"	10	1087	4284	536	996	145	115	25	313	137	"260"	0.232	0.258	0.338	84	-122	-83	428	"151"	"."	"."	0.876	-4	"3"	-5.8	0
"673"	"HARVEY KUENN"	15	1833	6913	951	2092	356	56	87	671	594	"404"	0.303	0.359	0.408	108	85	82	1013	"68"	"56"	"-13"	0.978	-166	"O"	-8.4	0
"674"	"JOE KUHEL"	18	2104	7984	1236	2212	412	111	131	1049	980	"612"	0.277	0.359	0.406	104	33	54	1223	"178"	"90"	"-1"	0.992	-48	"1"	-16.5	0
"675"	"DUANE KUIPER"	12	1057	3379	329	917	91	29	1	263	248	"255"	0.271	0.326	0.316	81	-83	-78	340	"52"	"71"	"-27"	0.983	-36	"2"	-8.7	0
"676"	"CHET LAABS"	11	950	3102	467	813	151	44	117	509	389	"595"	0.262	0.346	0.452	113	60	48	501	"32"	"22"	"-4"	0.977	-21	"O"	-1.1	0
"677"	"CANDY LaCHANCE"	12	1263	4919	678	1377	197	86	39	690	219	"124"	0.28	0.318	0.379	94	-56	-45	693	"192"	"."	"."	0.984	-93	"1"	-14.4	0
"678"	"LEE LACY"	16	1523	4549	650	1303	207	42	91	458	372	"657"	0.286	0.342	0.41	108	42	44	637	"185"	"86"	"4"	0.983	-23	"O"	0.7	0
"679"	"JOE LAHOUD"	11	791	1925	239	429	68	12	65	218	309	"339"	0.223	0.335	0.372	103	11	12	252	"20"	"20"	"-6"	0.979	-19	"O"	-3.4	0
"680"	"NAP LAJOIE"	21	2480	9589	1504	3242	657	163	83	1599	516	"85"	0.338	0.38	0.467	150	558	561	1907	"380"	"21"	"."	0.963	369	"2"	94.9	1
"681"	"EDDIE LAKE"	11	835	2595	442	599	105	9	39	193	546	"312"	0.231	0.366	0.323	91	-1	-11	354	"52"	"45"	"."	0.947	-48	"S"	-3	0
"682"	"STEVE LAKE"	10	432	1005	78	240	35	5	13	95	39	"140"	0.239	0.271	0.322	63	-50	-53	86	"1"	"0"	"0"	0.99	17	"C"	-2.1	0
"683"	"JIM LANDIS"	11	1346	4288	625	1061	169	50	93	467	588	"767"	0.247	0.346	0.375	100	3	10	602	"139"	"51"	"11"	0.989	57	"O"	1.1	0
"684"	"KEN LANDREAUX"	11	1264	4101	522	1099	180	45	91	479	299	"421"	0.268	0.321	0.4	99	-16	-13	524	"145"	"60"	"8"	0.981	-73	"O"	-11.8	0
"685"	"HOBIE LANDRITH"	14	772	1929	179	450	69	5	34	203	253	"188"	0.233	0.323	0.327	75	-64	-62	213	"5"	"12"	"."	0.983	22	"C"	-2	0
"686"	"HAL LANIER"	10	1196	3703	297	843	111	20	8	273	136	"436"	0.228	0.256	0.275	50	-244	-245	236	"11"	"11"	"-3"	0.971	132	"S"	-2.4	0
"687"	"CARNEY LANSFORD"	15	1862	7158	1007	2074	332	40	151	874	553	"719"	0.29	0.346	0.411	112	77	110	1007	"224"	"104"	"5"	0.966	-235	"3"	-14.7	0
"688"	"FRANK LaPORTE"	11	1194	4212	501	1185	198	79	15	560	288	"85"	0.281	0.331	0.377	109	54	41	573	"101"	"."	"."	0.952	-29	"2"	0.2	0
"689"	"HENRY LARKIN"	10	1184	4718	925	1430	259	114	53	549	484	"141"	0.303	0.38	0.44	144	262	264	858	"129"	"."	"."	0.971	-21	"1"	16.8	0
"690"	"LYN LARY"	12	1302	4603	805	1239	247	56	38	526	705	"470"	0.269	0.369	0.372	90	-53	-48	696	"162"	"49"	"."	0.956	11	"S"	6.2	0
"691"	"ARLIE LATHAM"	17	1627	6822	1478	1833	245	85	27	398	589	"239"	0.269	0.334	0.341	93	-5	-63	1078	"739"	"."	"."	0.87	61	"3"	3.2	0
"692"	"CHARLIE LAU"	11	527	1170	105	298	63	9	16	140	109	"150"	0.255	0.321	0.365	89	-17	-17	141	"3"	"1"	"0"	0.988	-21	"C"	-2.5	0
"693"	"COOKIE LAVAGETTO"	10	1043	3509	487	945	183	37	40	486	485	"244"	0.269	0.36	0.377	98	20	5	500	"63"	"."	"."	0.936	-85	"3"	-5.3	0
"694"	"DOC LAVAN"	12	1163	3891	338	954	134	45	7	377	209	"376"	0.245	0.288	0.308	75	-147	-131	351	"71"	"56"	"."	0.93	85	"S"	1.2	0
"695"	"VANCE LAW"	11	1212	3802	453	972	193	26	71	442	408	"602"	0.256	0.329	0.376	94	-21	-29	476	"34"	"26"	"-5"	0.956	-37	"3"	-5.9	0
"696"	"TONY LAZZERI"	14	1740	6297	986	1840	334	115	178	1191	869	"864"	0.292	0.38	0.467	122	166	205	1146	"148"	"79"	"."	0.967	-119	"2"	16.1	2
"697"	"FREDDY LEACH"	10	991	3733	543	1147	196	53	72	509	163	"189"	0.307	0.341	0.446	101	4	-3	553	"32"	"4"	"."	0.975	-5	"O"	-6.6	0
"698"	"RICK LEACH"	10	799	1719	205	460	100	10	18	183	176	"217"	0.268	0.338	0.369	94	-10	-11	214	"8"	"8"	"-2"	0.983	-26	"O"	-5.5	0
"699"	"TOMMY LEACH"	19	2156	7959	1355	2143	266	172	63	810	820	"278"	0.269	0.34	0.37	108	107	82	1144	"361"	"14"	"."	0.975	113	"O"	17.8	0
"700"	"HANK LEIBER"	10	813	2805	410	808	137	24	101	518	274	"319"	0.288	0.356	0.462	122	80	83	469	"5"	"."	"."	0.973	-49	"O"	0.3	0
"701"	"NEMO LEIBOLD"	13	1268	4167	638	1109	145	49	3	284	571	"335"	0.266	0.357	0.327	91	-30	-30	523	"133"	"59"	"."	0.961	38	"O"	-7.7	0
"702"	"JOHNNIE LeMASTER"	12	1039	3191	320	709	109	19	22	229	241	"564"	0.222	0.278	0.289	60	-180	-170	263	"94"	"51"	"-2"	0.961	-9	"S"	-9.3	0
"703"	"CHET LEMON"	16	1988	6868	973	1875	396	61	215	884	749	"1024"	0.273	0.357	0.442	121	191	201	1078	"58"	"76"	"-28"	0.984	116	"O"	22	0
"704"	"JIM LEMON"	12	1010	3445	446	901	121	35	164	529	363	"787"	0.262	0.335	0.46	114	55	57	530	"13"	"18"	"-7"	0.961	-10	"O"	-0.9	0
"705"	"JEFFREY LEONARD"	14	1415	5045	614	1342	223	37	144	723	342	"1000"	0.266	0.316	0.411	103	-11	4	627	"163"	"61"	"12"	0.974	4	"O"	-1.7	0
"706"	"TED LEPCIO"	10	729	2092	233	512	91	11	69	251	209	"471"	0.245	0.319	0.398	87	-22	-42	266	"11"	"15"	"-6"	0.972	52	"2"	3.1	0
"707"	"SAM LESLIE"	10	822	2460	311	749	123	28	36	389	216	"118"	0.304	0.366	0.421	117	50	58	385	"14"	"."	"."	0.989	-2	"1"	-0.2	0
"708"	"DUFFY LEWIS"	11	1459	5351	612	1518	289	68	38	793	352	"353"	0.284	0.333	0.384	108	42	36	716	"113"	"47"	"."	0.959	16	"O"	-3.8	0
"709"	"BUDDY LEWIS"	11	1349	5261	830	1563	249	93	71	607	573	"303"	0.297	0.368	0.42	112	44	85	841	"83"	"59"	"-11"	0.927	11	"3"	6.7	0
"710"	"SIXTO LEZCANO"	12	1291	4134	560	1122	184	34	148	591	576	"768"	0.271	0.363	0.44	125	136	142	675	"37"	"31"	"-8"	0.98	40	"O"	13.1	0
"711"	"BOB LILLIS"	10	817	2328	198	549	68	9	3	137	99	"116"	0.236	0.271	0.277	54	-149	-139	167	"23"	"25"	"-8"	0.959	8	"S"	-9.8	0
"712"	"JOHNNY LINDELL"	12	854	2795	401	762	124	48	72	404	289	"366"	0.273	0.344	0.429	113	47	44	412	"17"	"13"	"."	0.98	7	"O"	0.6	0
"713"	"FREDDY LINDSTROM"	13	1438	5611	895	1747	301	81	103	779	334	"276"	0.311	0.351	0.449	110	64	70	873	"84"	"10"	"."	0.959	37	"3"	11	2
"714"	"DANNY LITWHILER"	11	1057	3494	428	982	162	32	107	451	299	"377"	0.281	0.342	0.438	119	71	77	521	"11"	"0"	"."	0.982	9	"O"	4.1	0
"715"	"MICKEY LIVINGSTON"	10	561	1490	128	354	56	9	19	153	144	"141"	0.238	0.31	0.326	82	-40	-35	154	"7"	"0"	"."	0.984	-15	"C"	-2.1	0
"716"	"HANS LOBERT"	14	1317	4563	640	1252	159	82	32	482	395	"156"	0.274	0.337	0.366	109	54	47	679	"316"	"15"	"."	0.944	-146	"3"	-8.2	0
"717"	"WHITEY LOCKMAN"	15	1666	5940	836	1658	222	49	114	563	552	"383"	0.279	0.342	0.391	95	-36	-40	826	"43"	"27"	"."	0.989	-9	"1"	-13	0
"718"	"JOHNNY LOGAN"	13	1503	5244	651	1407	216	41	93	547	451	"472"	0.268	0.331	0.378	95	-77	-35	665	"19"	"13"	"-2"	0.965	105	"S"	18.1	0
"719"	"SHERM LOLLAR"	18	1752	5351	623	1415	244	14	155	808	671	"453"	0.264	0.359	0.402	104	47	40	782	"20"	"10"	"0"	0.992	-16	"C"	9.4	0
"720"	"ERNIE LOMBARDI"	17	1853	5855	601	1792	277	27	190	990	430	"262"	0.306	0.358	0.46	126	180	191	907	"8"	"."	"."	0.979	-113	"C"	17.1	2
"721"	"HERMAN LONG"	16	1874	7674	1455	2127	342	96	92	1055	612	"261"	0.277	0.335	0.383	94	-1	-93	1228	"534"	"."	"."	0.906	97	"S"	8.3	0
"722"	"DALE LONG"	10	1013	3020	384	805	135	33	132	467	353	"460"	0.267	0.345	0.464	116	57	63	485	"10"	"3"	"1"	0.988	-7	"1"	0.7	0
"723"	"STAN LOPATA"	13	853	2601	375	661	116	25	116	397	393	"497"	0.254	0.354	0.452	115	50	56	422	"18"	"11"	"."	0.986	-15	"C"	6.6	0
"724"	"DAVEY LOPES"	16	1812	6354	1023	1671	232	50	155	614	833	"852"	0.263	0.351	0.388	107	54	71	955	"557"	"114"	"99"	0.977	-197	"2"	5	0
"725"	"AL LOPEZ"	19	1950	5916	613	1547	206	43	51	652	556	"538"	0.261	0.326	0.337	83	-147	-128	664	"46"	"1"	"."	0.985	67	"C"	5	0
"726"	"HECTOR LOPEZ"	12	1450	4644	623	1251	193	37	136	591	418	"696"	0.269	0.333	0.415	104	12	17	622	"16"	"23"	"-9"	0.967	-13	"O"	-1.9	0
"727"	"BOBBY LOWE"	18	1818	7064	1131	1929	230	85	71	984	473	"213"	0.273	0.325	0.36	87	-74	-148	987	"302"	"."	"."	0.95	68	"2"	-3.4	0
"728"	"JOHN LOWENSTEIN"	16	1368	3476	510	881	137	18	116	441	446	"596"	0.253	0.34	0.403	108	41	43	496	"128"	"78"	"-8"	0.984	-96	"O"	-8.7	0
"729"	"PEANUTS LOWREY"	13	1401	4317	564	1177	186	45	37	479	403	"226"	0.273	0.336	0.362	92	-52	-44	533	"48"	"3"	"."	0.983	9	"O"	-7.9	0
"730"	"GREG LUZINSKI"	15	1821	6505	880	1795	344	24	307	1128	845	"1495"	0.276	0.366	0.478	129	291	269	1154	"37"	"31"	"-8"	0.972	-101	"O"	10.8	0
"731"	"JERRY LYNCH"	13	1184	2879	364	798	123	34	115	470	224	"416"	0.277	0.331	0.463	110	42	35	434	"12"	"17"	"-7"	0.964	-58	"O"	-6.4	0
"732"	"FRED LYNN"	17	1969	6925	1063	1960	388	43	306	1111	857	"1116"	0.283	0.364	0.484	129	309	280	1233	"72"	"54"	"-11"	0.988	35	"O"	23.7	0
"733"	"DENNY LYONS"	13	1121	4294	932	1333	244	69	62	569	621	"212"	0.31	0.407	0.443	141	256	254	898	"224"	"."	"."	0.882	-26	"3"	21.3	0
"734"	"CONNIE MACK"	11	723	2695	391	659	79	28	5	265	169	"127"	0.245	0.305	0.3	74	-102	-82	297	"127"	"."	"."	0.927	54	"C"	2.2	0
"735"	"ELLIOTT MADDOX"	11	1029	2843	360	742	121	16	18	234	409	"358"	0.261	0.361	0.334	100	5	17	357	"60"	"54"	"-14"	0.989	8	"O"	-2	0
"736"	"GARRY MADDOX"	15	1749	6331	777	1802	337	62	117	754	323	"781"	0.285	0.323	0.413	100	12	-11	838	"248"	"92"	"19"	0.983	67	"O"	1	0
"737"	"BILL MADLOCK"	15	1806	6594	920	2008	348	34	163	860	605	"510"	0.305	0.369	0.442	123	213	206	1053	"174"	"90"	"-2"	0.948	-185	"3"	1.1	0
"738"	"SHERRY MAGEE"	16	2087	7441	1112	2169	425	166	83	1176	736	"359"	0.291	0.363	0.427	137	331	328	1327	"441"	"12"	"."	0.97	16	"O"	27.2	0
"739"	"HANK MAJESKI"	13	1069	3421	404	956	181	27	57	501	299	"260"	0.279	0.342	0.398	100	-11	-7	462	"10"	"11"	"."	0.968	49	"3"	3.3	0
"740"	"FRANK MALZONE"	12	1441	5428	647	1486	239	21	133	728	337	"434"	0.274	0.318	0.399	91	-44	-73	656	"14"	"14"	"-4"	0.955	47	"3"	-2.9	0
"741"	"GUS MANCUSO"	17	1460	4505	386	1194	197	16	53	543	418	"264"	0.265	0.328	0.351	85	-85	-90	536	"8"	"."	"."	0.977	75	"C"	5.9	0
"742"	"CLYDE MANION"	13	477	1145	96	250	25	3	3	112	118	"102"	0.218	0.293	0.253	45	-89	-90	94	"5"	"3"	"."	0.973	33	"C"	-3.4	0
"743"	"LES MANN"	16	1498	4716	677	1332	203	106	44	503	324	"464"	0.282	0.332	0.398	110	51	53	656	"129"	"21"	"."	0.966	-32	"O"	-5.5	0
"744"	"RICK MANNING"	13	1555	5248	664	1349	189	43	56	458	471	"616"	0.257	0.319	0.341	84	-112	-106	580	"168"	"78"	"4"	0.985	40	"O"	-11.2	0
"745"	"FELIX MANTILLA"	11	969	2707	360	707	97	10	89	330	256	"352"	0.261	0.331	0.403	100	-1	1	361	"27"	"10"	"2"	0.977	-43	"2"	-1.1	0
"746"	"MICKEY MANTLE"	18	2401	8102	1677	2415	344	72	536	1509	1733	"1710"	0.298	0.423	0.557	173	803	838	2069	"153"	"38"	"23"	0.982	-9	"O"	73.6	1
"747"	"HEINIE MANUSH"	17	2008	7654	1287	2524	491	160	110	1183	506	"345"	0.33	0.377	0.479	121	218	215	1383	"114"	"58"	"."	0.979	-50	"O"	5.2	2
"748"	"RABBIT MARANVILLE"	23	2670	10078	1255	2605	380	177	28	884	839	"756"	0.258	0.318	0.34	82	-263	-240	1132	"291"	"93"	"."	0.952	158	"S"	13.5	1
"749"	"MARTY MARION"	13	1572	5506	602	1448	272	37	36	624	470	"537"	0.263	0.323	0.345	81	-113	-145	623	"35"	"2"	"."	0.969	92	"S"	5.3	0
"750"	"ROGER MARIS"	12	1463	5101	826	1325	195	42	275	851	652	"733"	0.26	0.348	0.476	128	174	185	878	"21"	"9"	"1"	0.982	-2	"O"	11.3	0
"751"	"MIKE MARSHALL"	11	1035	3593	433	971	173	8	148	530	247	"810"	0.27	0.324	0.446	115	50	59	499	"26"	"33"	"-12"	0.978	-24	"O"	-1.2	0
"752"	"WILLARD MARSHALL"	11	1246	4233	583	1160	163	39	130	604	458	"219"	0.274	0.347	0.423	109	47	52	625	"14"	"4"	"."	0.979	20	"O"	1.4	0
"753"	"BILLY MARTIN"	11	1021	3419	425	877	137	28	64	333	188	"355"	0.257	0.301	0.369	81	-98	-97	364	"34"	"29"	"-7"	0.98	-61	"2"	-10.5	0
